urn:cts:TraveLab:Petachia:he:Benisch:token:228.4	את
urn:cts:TraveLab:Petachia:he:Benisch:token:228.5	יחזקאל
urn:cts:TraveLab:Petachia:he:Benisch:token:228.6	הנביא
urn:cts:TraveLab:Petachia:he:Benisch:token:228.7	שעשה
urn:cts:TraveLab:Petachia:he:Benisch:token:228.8	נסים
urn:cts:TraveLab:Petachia:he:Benisch:token:228.9	:
urn:cts:TraveLab:Petachia:he:Benisch:token:229.1	ואמר
urn:cts:TraveLab:Petachia:he:Benisch:token:229.2	לו
urn:cts:TraveLab:Petachia:he:Benisch:token:229.3	רבי
urn:cts:TraveLab:Petachia:he:Benisch:token:229.4	שלמה
urn:cts:TraveLab:Petachia:he:Benisch:token:229.5	.
urn:cts:TraveLab:Petachia:he:Benisch:token:230.1	לא
urn:cts:TraveLab:Petachia:he:Benisch:token:230.2	תוכל
urn:cts:TraveLab:Petachia:he:Benisch:token:230.3	לראותו
urn:cts:TraveLab:Petachia:he:Benisch:token:230.4	כי
urn:cts:TraveLab:Petachia:he:Benisch:token:230.5	קדוש
urn:cts:TraveLab:Petachia:he:Benisch:token:230.6	הוא
urn:cts:TraveLab:Petachia:he:Benisch:token:230.7	.
urn:cts:TraveLab:Petachia:he:Benisch:token:231.1	ולא
urn:cts:TraveLab:Petachia:he:Benisch:token:231.2	תוכל
urn:cts:TraveLab:Petachia:he:Benisch:token:231.3	לגלות
urn:cts:TraveLab:Petachia:he:Benisch:token:231.4	את
urn:cts:TraveLab:Petachia:he:Benisch:token:231.5	קברו
urn:cts:TraveLab:Petachia:he:Benisch:token:231.6	:
urn:cts:TraveLab:Petachia:he:Benisch:token:232.1	אמר
urn:cts:TraveLab:Petachia:he:Benisch:token:232.2	לו
urn:cts:TraveLab:Petachia:he:Benisch:token:232.3	המלך
urn:cts:TraveLab:Petachia:he:Benisch:token:232.4	.
urn:cts:TraveLab:Petachia:he:Benisch:token:233.1	שהוא
urn:cts:TraveLab:Petachia:he:Benisch:token:233.2	רוצה
urn:cts:TraveLab:Petachia:he:Benisch:token:233.3	לדעת
urn:cts:TraveLab:Petachia:he:Benisch:token:233.4	:
urn:cts:TraveLab:Petachia:he:Benisch:token:234.1	אמר
urn:cts:TraveLab:Petachia:he:Benisch:token:234.2	לו
urn:cts:TraveLab:Petachia:he:Benisch:token:234.3	רבי
urn:cts:TraveLab:Petachia:he:Benisch:token:234.4	שלמה
urn:cts:TraveLab:Petachia:he:Benisch:token:234.5	והזקנים
urn:cts:TraveLab:Petachia:he:Benisch:token:234.6	.
urn:cts:TraveLab:Petachia:he:Benisch:token:235.1	אדוני
urn:cts:TraveLab:Petachia:he:Benisch:token:235.2	המלך
urn:cts:TraveLab:Petachia:he:Benisch:token:235.3	.
urn:cts:TraveLab:Petachia:he:Benisch:token:236.1	הנה
urn:cts:TraveLab:Petachia:he:Benisch:token:236.2	ברוך
urn:cts:TraveLab:Petachia:he:Benisch:token:236.3	בן
urn:cts:TraveLab:Petachia:he:Benisch:token:236.4	נריה
urn:cts:TraveLab:Petachia:he:Benisch:token:236.5	תלמידו
urn:cts:TraveLab:Petachia:he:Benisch:token:236.6	קבור
urn:cts:TraveLab:Petachia:he:Benisch:token:236.7	סמוך
urn:cts:TraveLab:Petachia:he:Benisch:token:236.8	לחצרו
urn:cts:TraveLab:Petachia:he:Benisch:token:236.9	אם
urn:cts:TraveLab:Petachia:he:Benisch:token:236.10	תחפוץ
urn:cts:TraveLab:Petachia:he:Benisch:token:236.11	תגלה
urn:cts:TraveLab:Petachia:he:Benisch:token:236.12	קברו
urn:cts:TraveLab:Petachia:he:Benisch:token:236.13	.
urn:cts:TraveLab:Petachia:he:Benisch:token:237.1	אם
urn:cts:TraveLab:Petachia:he:Benisch:token:237.2	תוכל
urn:cts:TraveLab:Petachia:he:Benisch:token:237.3	לראות
urn:cts:TraveLab:Petachia:he:Benisch:token:237.4	תלמידו
urn:cts:TraveLab:Petachia:he:Benisch:token:237.5	אחר
urn:cts:TraveLab:Petachia:he:Benisch:token:237.6	כך
urn:cts:TraveLab:Petachia:he:Benisch:token:237.7	תראה
urn:cts:TraveLab:Petachia:he:Benisch:token:237.8	את
urn:cts:TraveLab:Petachia:he:Benisch:token:237.9	רבו
urn:cts:TraveLab:Petachia:he:Benisch:token:237.10	:
urn:cts:TraveLab:Petachia:he:Benisch:token:238.1	הלך
urn:cts:TraveLab:Petachia:he:Benisch:token:238.2	וקבץ
urn:cts:TraveLab:Petachia:he:Benisch:token:238.3	כל
urn:cts:TraveLab:Petachia:he:Benisch:token:238.4	השרים
urn:cts:TraveLab:Petachia:he:Benisch:token:238.5	וצוה
urn:cts:TraveLab:Petachia:he:Benisch:token:238.6	לחפור
urn:cts:TraveLab:Petachia:he:Benisch:token:238.7	,
urn:cts:TraveLab:Petachia:he:Benisch:token:238.8	וכל
urn:cts:TraveLab:Petachia:he:Benisch:token:238.9	מי
urn:cts:TraveLab:Petachia:he:Benisch:token:238.10	שחפר
urn:cts:TraveLab:Petachia:he:Benisch:token:238.11	בקברו
urn:cts:TraveLab:Petachia:he:Benisch:token:238.12	של
urn:cts:TraveLab:Petachia:he:Benisch:token:238.13	ברוך
urn:cts:TraveLab:Petachia:he:Benisch:token:238.14	בן
urn:cts:TraveLab:Petachia:he:Benisch:token:238.15	נריה
urn:cts:TraveLab:Petachia:he:Benisch:token:238.16	מיד
urn:cts:TraveLab:Petachia:he:Benisch:token:238.17	נפל
urn:cts:TraveLab:Petachia:he:Benisch:token:238.18	מת
urn:cts:TraveLab:Petachia:he:Benisch:token:238.19	:
urn:cts:TraveLab:Petachia:he:Benisch:token:239.1	היה
urn:cts:TraveLab:Petachia:he:Benisch:token:239.2	שם
urn:cts:TraveLab:Petachia:he:Benisch:token:239.3	זקן
urn:cts:TraveLab:Petachia:he:Benisch:token:239.4	אחד
urn:cts:TraveLab:Petachia:he:Benisch:token:239.5	ישמעאלי
urn:cts:TraveLab:Petachia:he:Benisch:token:239.6	ואמר
urn:cts:TraveLab:Petachia:he:Benisch:token:239.7	למלך
urn:cts:TraveLab:Petachia:he:Benisch:token:239.8	.
urn:cts:TraveLab:Petachia:he:Benisch:token:240.1	אמור
urn:cts:TraveLab:Petachia:he:Benisch:token:240.2	ליהודים
urn:cts:TraveLab:Petachia:he:Benisch:token:240.3	שיחפרו
urn:cts:TraveLab:Petachia:he:Benisch:token:240.4	אחריו
urn:cts:TraveLab:Petachia:he:Benisch:token:240.5	:
urn:cts:TraveLab:Petachia:he:Benisch:token:241.1	ואמרו
urn:cts:TraveLab:Petachia:he:Benisch:token:241.2	היהודים
urn:cts:TraveLab:Petachia:he:Benisch:token:241.3	.
urn:cts:TraveLab:Petachia:he:Benisch:token:242.1	אנו
urn:cts:TraveLab:Petachia:he:Benisch:token:242.2	יראים
urn:cts:TraveLab:Petachia:he:Benisch:token:242.3	:
urn:cts:TraveLab:Petachia:he:Benisch:token:243.1	אמר
urn:cts:TraveLab:Petachia:he:Benisch:token:243.2	המלך
urn:cts:TraveLab:Petachia:he:Benisch:token:243.3	.
urn:cts:TraveLab:Petachia:he:Benisch:token:244.1	אם
urn:cts:TraveLab:Petachia:he:Benisch:token:244.2	אתם
urn:cts:TraveLab:Petachia:he:Benisch:token:244.3	תופסים
urn:cts:TraveLab:Petachia:he:Benisch:token:244.4	תורתו
urn:cts:TraveLab:Petachia:he:Benisch:token:244.5	של
urn:cts:TraveLab:Petachia:he:Benisch:token:244.6	ברוך
urn:cts:TraveLab:Petachia:he:Benisch:token:244.7	בן
urn:cts:TraveLab:Petachia:he:Benisch:token:244.8	נריה
urn:cts:TraveLab:Petachia:he:Benisch:token:244.9	לא
urn:cts:TraveLab:Petachia:he:Benisch:token:244.10	יזיק
urn:cts:TraveLab:Petachia:he:Benisch:token:244.11	לכם
urn:cts:TraveLab:Petachia:he:Benisch:token:244.12	.
urn:cts:TraveLab:Petachia:he:Benisch:token:245.1	כי
urn:cts:TraveLab:Petachia:he:Benisch:token:245.2	כל
urn:cts:TraveLab:Petachia:he:Benisch:token:245.3	ישמעאלי
urn:cts:TraveLab:Petachia:he:Benisch:token:245.4	שחפר
urn:cts:TraveLab:Petachia:he:Benisch:token:245.5	נפל
urn:cts:TraveLab:Petachia:he:Benisch:token:245.6	מת
urn:cts:TraveLab:Petachia:he:Benisch:token:245.7	:
urn:cts:TraveLab:Petachia:he:Benisch:token:246.1	אמר
urn:cts:TraveLab:Petachia:he:Benisch:token:246.2	רבי
urn:cts:TraveLab:Petachia:he:Benisch:token:246.3	שלמה
urn:cts:TraveLab:Petachia:he:Benisch:token:246.4	.
urn:cts:TraveLab:Petachia:he:Benisch:token:247.1	תן
urn:cts:TraveLab:Petachia:he:Benisch:token:247.2	לנו
urn:cts:TraveLab:Petachia:he:Benisch:token:247.3	זמן
urn:cts:TraveLab:Petachia:he:Benisch:token:247.4	שלשה
urn:cts:TraveLab:Petachia:he:Benisch:token:247.5	ימים
urn:cts:TraveLab:Petachia:he:Benisch:token:247.6	.
urn:cts:TraveLab:Petachia:he:Benisch:token:248.1	שנתענה
urn:cts:TraveLab:Petachia:he:Benisch:token:248.2	כדי
urn:cts:TraveLab:Petachia:he:Benisch:token:248.3	שימחול
urn:cts:TraveLab:Petachia:he:Benisch:token:248.4	לנו
urn:cts:TraveLab:Petachia:he:Benisch:token:248.5	.
urn:cts:TraveLab:Petachia:he:Benisch:token:249.1	ואחר
urn:cts:TraveLab:Petachia:he:Benisch:token:249.2	שלשה
urn:cts:TraveLab:Petachia:he:Benisch:token:249.3	ימים
urn:cts:TraveLab:Petachia:he:Benisch:token:249.4	חפרו
urn:cts:TraveLab:Petachia:he:Benisch:token:249.5	היהודים
urn:cts:TraveLab:Petachia:he:Benisch:token:249.6	.
urn:cts:TraveLab:Petachia:he:Benisch:token:250.1	ולא
urn:cts:TraveLab:Petachia:he:Benisch:token:250.2	הוזקו
urn:cts:TraveLab:Petachia:he:Benisch:token:250.3	:
urn:cts:TraveLab:Petachia:he:Benisch:token:251.1	וארון
urn:cts:TraveLab:Petachia:he:Benisch:token:251.2	של
urn:cts:TraveLab:Petachia:he:Benisch:token:251.3	ברוך
urn:cts:TraveLab:Petachia:he:Benisch:token:251.4	בן
urn:cts:TraveLab:Petachia:he:Benisch:token:251.5	נריה
urn:cts:TraveLab:Petachia:he:Benisch:token:251.6	22
urn:cts:TraveLab:Petachia:he:Benisch:token:251.7	בתוך
urn:cts:TraveLab:Petachia:he:Benisch:token:251.8	שני
urn:cts:TraveLab:Petachia:he:Benisch:token:251.9	אבני
urn:cts:TraveLab:Petachia:he:Benisch:token:251.10	שיש
urn:cts:TraveLab:Petachia:he:Benisch:token:251.11	.
urn:cts:TraveLab:Petachia:he:Benisch:token:252.1	והוא
urn:cts:TraveLab:Petachia:he:Benisch:token:252.2	בתוך
urn:cts:TraveLab:Petachia:he:Benisch:token:252.3	שניהם
urn:cts:TraveLab:Petachia:he:Benisch:token:252.4	.
urn:cts:TraveLab:Petachia:he:Benisch:token:253.1	ומקצת
urn:cts:TraveLab:Petachia:he:Benisch:token:253.2	הטלית
urn:cts:TraveLab:Petachia:he:Benisch:token:253.3	יצא
urn:cts:TraveLab:Petachia:he:Benisch:token:253.4	מבין
urn:cts:TraveLab:Petachia:he:Benisch:token:253.5	האבנים
urn:cts:TraveLab:Petachia:he:Benisch:token:253.6	:
urn:cts:TraveLab:Petachia:he:Benisch:token:254.1	אמר
urn:cts:TraveLab:Petachia:he:Benisch:token:254.2	המלך
urn:cts:TraveLab:Petachia:he:Benisch:token:254.3	.
urn:cts:TraveLab:Petachia:he:Benisch:token:255.1	אין
urn:cts:TraveLab:Petachia:he:Benisch:token:255.2	שני
urn:cts:TraveLab:Petachia:he:Benisch:token:255.3	מלכים
urn:cts:TraveLab:Petachia:he:Benisch:token:255.4	משתמשים
urn:cts:TraveLab:Petachia:he:Benisch:token:255.5	בכתר
urn:cts:TraveLab:Petachia:he:Benisch:token:255.6	אחד
urn:cts:TraveLab:Petachia:he:Benisch:token:255.7	.
urn:cts:TraveLab:Petachia:he:Benisch:token:256.1	ואין
urn:cts:TraveLab:Petachia:he:Benisch:token:256.2	נאה
urn:cts:TraveLab:Petachia:he:Benisch:token:256.3	לצדיק
urn:cts:TraveLab:Petachia:he:Benisch:token:256.4	זה
urn:cts:TraveLab:Petachia:he:Benisch:token:256.5	להיות
urn:cts:TraveLab:Petachia:he:Benisch:token:256.6	אצל
urn:cts:TraveLab:Petachia:he:Benisch:token:256.7	יחזקאל
urn:cts:TraveLab:Petachia:he:Benisch:token:256.8	,
urn:cts:TraveLab:Petachia:he:Benisch:token:256.9	אני
urn:cts:TraveLab:Petachia:he:Benisch:token:256.10	רוצה
urn:cts:TraveLab:Petachia:he:Benisch:token:256.11	להביאו
urn:cts:TraveLab:Petachia:he:Benisch:token:256.12	למקום
urn:cts:TraveLab:Petachia:he:Benisch:token:256.13	אחר
urn:cts:TraveLab:Petachia:he:Benisch:token:256.14	:
urn:cts:TraveLab:Petachia:he:Benisch:token:257.1	ונשאו
urn:cts:TraveLab:Petachia:he:Benisch:token:257.2	אבני
urn:cts:TraveLab:Petachia:he:Benisch:token:257.3	השיש
urn:cts:TraveLab:Petachia:he:Benisch:token:257.4	עם
urn:cts:TraveLab:Petachia:he:Benisch:token:257.5	הארון
urn:cts:TraveLab:Petachia:he:Benisch:token:257.6	:
urn:cts:TraveLab:Petachia:he:Benisch:token:258.1	וכשבאו
urn:cts:TraveLab:Petachia:he:Benisch:token:258.2	ברחוק
urn:cts:TraveLab:Petachia:he:Benisch:token:258.3	מקבר
urn:cts:TraveLab:Petachia:he:Benisch:token:258.4	יחזקאל
urn:cts:TraveLab:Petachia:he:Benisch:token:258.5	מיל
urn:cts:TraveLab:Petachia:he:Benisch:token:258.6	לא
urn:cts:TraveLab:Petachia:he:Benisch:token:258.7	יוכלו
urn:cts:TraveLab:Petachia:he:Benisch:token:258.8	לזוז
urn:cts:TraveLab:Petachia:he:Benisch:token:258.9	ממקומם
urn:cts:TraveLab:Petachia:he:Benisch:token:258.10	.
urn:cts:TraveLab:Petachia:he:Benisch:token:259.1	וכל
urn:cts:TraveLab:Petachia:he:Benisch:token:259.2	הסוסים
urn:cts:TraveLab:Petachia:he:Benisch:token:259.3	וכל
urn:cts:TraveLab:Petachia:he:Benisch:token:259.4	הפרדות
urn:cts:TraveLab:Petachia:he:Benisch:token:259.5	לא
urn:cts:TraveLab:Petachia:he:Benisch:token:259.6	יכלו
urn:cts:TraveLab:Petachia:he:Benisch:token:259.7	להזיז
urn:cts:TraveLab:Petachia:he:Benisch:token:259.8	הארון
urn:cts:TraveLab:Petachia:he:Benisch:token:259.9	ממקומו
urn:cts:TraveLab:Petachia:he:Benisch:token:259.10	:
urn:cts:TraveLab:Petachia:he:Benisch:token:260.1	ואמר
urn:cts:TraveLab:Petachia:he:Benisch:token:260.2	רבי
urn:cts:TraveLab:Petachia:he:Benisch:token:260.3	שלמה
urn:cts:TraveLab:Petachia:he:Benisch:token:260.4	.
urn:cts:TraveLab:Petachia:he:Benisch:token:261.1	כאן
urn:cts:TraveLab:Petachia:he:Benisch:token:261.2	בחר
urn:cts:TraveLab:Petachia:he:Benisch:token:261.3	הצדיק
urn:cts:TraveLab:Petachia:he:Benisch:token:261.4	ליקבר
urn:cts:TraveLab:Petachia:he:Benisch:token:261.5	:
urn:cts:TraveLab:Petachia:he:Benisch:token:262.1	וקברו
urn:cts:TraveLab:Petachia:he:Benisch:token:262.2	שם
urn:cts:TraveLab:Petachia:he:Benisch:token:262.3	את
urn:cts:TraveLab:Petachia:he:Benisch:token:262.4	הארון
urn:cts:TraveLab:Petachia:he:Benisch:token:262.5	.
urn:cts:TraveLab:Petachia:he:Benisch:token:263.1	ובנו
urn:cts:TraveLab:Petachia:he:Benisch:token:263.2	פלטין
urn:cts:TraveLab:Petachia:he:Benisch:token:263.3	יפה
urn:cts:TraveLab:Petachia:he:Benisch:token:263.4	על
urn:cts:TraveLab:Petachia:he:Benisch:token:263.5	קברו
urn:cts:TraveLab:Petachia:he:Benisch:token:263.6	:
urn:cts:TraveLab:Petachia:he:Benisch:token:264.1	ונתן
urn:cts:TraveLab:Petachia:he:Benisch:token:264.2	רבי
urn:cts:TraveLab:Petachia:he:Benisch:token:264.3	שמואל
urn:cts:TraveLab:Petachia:he:Benisch:token:264.4	ראש
urn:cts:TraveLab:Petachia:he:Benisch:token:264.5	ישיבה
urn:cts:TraveLab:Petachia:he:Benisch:token:264.6	כתב
urn:cts:TraveLab:Petachia:he:Benisch:token:264.7	וחותמו
urn:cts:TraveLab:Petachia:he:Benisch:token:264.8	לרבי
urn:cts:TraveLab:Petachia:he:Benisch:token:264.9	פתחיה
urn:cts:TraveLab:Petachia:he:Benisch:token:264.10	.
urn:cts:TraveLab:Petachia:he:Benisch:token:265.1	שיתיירו
urn:cts:TraveLab:Petachia:he:Benisch:token:265.2	אותו
urn:cts:TraveLab:Petachia:he:Benisch:token:265.3	בכל
urn:cts:TraveLab:Petachia:he:Benisch:token:265.4	מקום
urn:cts:TraveLab:Petachia:he:Benisch:token:265.5	שיבוא
urn:cts:TraveLab:Petachia:he:Benisch:token:265.6	שם;
urn:cts:TraveLab:Petachia:he:Benisch:token:266.1	ויראו
urn:cts:TraveLab:Petachia:he:Benisch:token:266.2	לו
urn:cts:TraveLab:Petachia:he:Benisch:token:266.3	קבורת
urn:cts:TraveLab:Petachia:he:Benisch:token:266.4	תלמידי
urn:cts:TraveLab:Petachia:he:Benisch:token:266.5	חכמים
urn:cts:TraveLab:Petachia:he:Benisch:token:266.6	והצדיקים
urn:cts:TraveLab:Petachia:he:Benisch:token:266.7	:
urn:cts:TraveLab:Petachia:he:Benisch:token:267.1	ובארץ
urn:cts:TraveLab:Petachia:he:Benisch:token:267.2	בבל
urn:cts:TraveLab:Petachia:he:Benisch:token:267.3	לומדים
urn:cts:TraveLab:Petachia:he:Benisch:token:267.4	פירוש
urn:cts:TraveLab:Petachia:he:Benisch:token:267.5	רבינו
urn:cts:TraveLab:Petachia:he:Benisch:token:267.6	סעדיה
urn:cts:TraveLab:Petachia:he:Benisch:token:267.7	שעשה
urn:cts:TraveLab:Petachia:he:Benisch:token:267.8	מכל
urn:cts:TraveLab:Petachia:he:Benisch:token:267.9	הקרייה
urn:cts:TraveLab:Petachia:he:Benisch:token:267.10	ומששה
urn:cts:TraveLab:Petachia:he:Benisch:token:267.11	סדרים
urn:cts:TraveLab:Petachia:he:Benisch:token:267.12	.
urn:cts:TraveLab:Petachia:he:Benisch:token:268.1	ופירוש
urn:cts:TraveLab:Petachia:he:Benisch:token:268.2	רב
urn:cts:TraveLab:Petachia:he:Benisch:token:268.3	האי
urn:cts:TraveLab:Petachia:he:Benisch:token:268.4	גאון
urn:cts:TraveLab:Petachia:he:Benisch:token:268.5	:
urn:cts:TraveLab:Petachia:he:Benisch:token:269.1	והם
urn:cts:TraveLab:Petachia:he:Benisch:token:269.2	קבורים
urn:cts:TraveLab:Petachia:he:Benisch:token:269.3	תחת
urn:cts:TraveLab:Petachia:he:Benisch:token:269.4	הר
urn:cts:TraveLab:Petachia:he:Benisch:token:269.5	רבינו
urn:cts:TraveLab:Petachia:he:Benisch:token:269.6	סעדיה
urn:cts:TraveLab:Petachia:he:Benisch:token:269.7	ורב
urn:cts:TraveLab:Petachia:he:Benisch:token:269.8	האי
urn:cts:TraveLab:Petachia:he:Benisch:token:269.9	.
urn:cts:TraveLab:Petachia:he:Benisch:token:270.1	ואמרו
urn:cts:TraveLab:Petachia:he:Benisch:token:270.2	שכלם
urn:cts:TraveLab:Petachia:he:Benisch:token:270.3	הר
urn:cts:TraveLab:Petachia:he:Benisch:token:270.4	אחד
urn:cts:TraveLab:Petachia:he:Benisch:token:270.5	משם
urn:cts:TraveLab:Petachia:he:Benisch:token:270.6	עד
urn:cts:TraveLab:Petachia:he:Benisch:token:270.7	הר
urn:cts:TraveLab:Petachia:he:Benisch:token:270.8	סיני
urn:cts:TraveLab:Petachia:he:Benisch:token:270.9	.
urn:cts:TraveLab:Petachia:he:Benisch:token:271.1	והוא
urn:cts:TraveLab:Petachia:he:Benisch:token:271.2	קרוב
urn:cts:TraveLab:Petachia:he:Benisch:token:271.3	לבגדת
urn:cts:TraveLab:Petachia:he:Benisch:token:271.4	:
urn:cts:TraveLab:Petachia:he:Benisch:token:272.1	והוליך
urn:cts:TraveLab:Petachia:he:Benisch:token:272.2	רבי
urn:cts:TraveLab:Petachia:he:Benisch:token:272.3	פתחיה
urn:cts:TraveLab:Petachia:he:Benisch:token:272.4	חותם
urn:cts:TraveLab:Petachia:he:Benisch:token:272.5	של
urn:cts:TraveLab:Petachia:he:Benisch:token:272.6	רבי
urn:cts:TraveLab:Petachia:he:Benisch:token:272.7	שמואל
urn:cts:TraveLab:Petachia:he:Benisch:token:272.8	עמו
urn:cts:TraveLab:Petachia:he:Benisch:token:272.9	.
urn:cts:TraveLab:Petachia:he:Benisch:token:273.1	וכל
urn:cts:TraveLab:Petachia:he:Benisch:token:273.2	שהיה
urn:cts:TraveLab:Petachia:he:Benisch:token:273.3	מבקש
urn:cts:TraveLab:Petachia:he:Benisch:token:273.4	היו
urn:cts:TraveLab:Petachia:he:Benisch:token:273.5	עושין
urn:cts:TraveLab:Petachia:he:Benisch:token:273.6	.
urn:cts:TraveLab:Petachia:he:Benisch:token:274.1	ויראים
urn:cts:TraveLab:Petachia:he:Benisch:token:274.2	ממנו
urn:cts:TraveLab:Petachia:he:Benisch:token:274.3	:
urn:cts:TraveLab:Petachia:he:Benisch:token:275.1	והלך
urn:cts:TraveLab:Petachia:he:Benisch:token:275.2	רבי
urn:cts:TraveLab:Petachia:he:Benisch:token:275.3	פתחיה
urn:cts:TraveLab:Petachia:he:Benisch:token:275.4	עד
urn:cts:TraveLab:Petachia:he:Benisch:token:275.5	עיר
urn:cts:TraveLab:Petachia:he:Benisch:token:275.6	אחת
urn:cts:TraveLab:Petachia:he:Benisch:token:275.7	ששמה
urn:cts:TraveLab:Petachia:he:Benisch:token:275.8	פולוש
urn:cts:TraveLab:Petachia:he:Benisch:token:275.9	.
urn:cts:TraveLab:Petachia:he:Benisch:token:276.1	מהלך
urn:cts:TraveLab:Petachia:he:Benisch:token:276.2	יום
urn:cts:TraveLab:Petachia:he:Benisch:token:276.3	אחד
urn:cts:TraveLab:Petachia:he:Benisch:token:276.4	מבגדת
urn:cts:TraveLab:Petachia:he:Benisch:token:276.5	:
urn:cts:TraveLab:Petachia:he:Benisch:token:277.1	ושם
urn:cts:TraveLab:Petachia:he:Benisch:token:277.2	כהן
urn:cts:TraveLab:Petachia:he:Benisch:token:277.3	חשוב
urn:cts:TraveLab:Petachia:he:Benisch:token:277.4	.
urn:cts:TraveLab:Petachia:he:Benisch:token:278.1	והכל
urn:cts:TraveLab:Petachia:he:Benisch:token:278.2	מעידין
urn:cts:TraveLab:Petachia:he:Benisch:token:278.3	עליו
urn:cts:TraveLab:Petachia:he:Benisch:token:278.4	שהוא
urn:cts:TraveLab:Petachia:he:Benisch:token:278.5	מזרע
urn:cts:TraveLab:Petachia:he:Benisch:token:278.6	אהרן
urn:cts:TraveLab:Petachia:he:Benisch:token:278.7	הכהן
urn:cts:TraveLab:Petachia:he:Benisch:token:278.8	מאב
urn:cts:TraveLab:Petachia:he:Benisch:token:278.9	ואם
urn:cts:TraveLab:Petachia:he:Benisch:token:278.10	24
urn:cts:TraveLab:Petachia:he:Benisch:token:278.11	בלי
urn:cts:TraveLab:Petachia:he:Benisch:token:278.12	דופי
urn:cts:TraveLab:Petachia:he:Benisch:token:278.13	,
urn:cts:TraveLab:Petachia:he:Benisch:token:278.14	ויש
urn:cts:TraveLab:Petachia:he:Benisch:token:278.15	לו
urn:cts:TraveLab:Petachia:he:Benisch:token:278.16	ספר
urn:cts:TraveLab:Petachia:he:Benisch:token:278.17	יחס
urn:cts:TraveLab:Petachia:he:Benisch:token:278.18	:
urn:cts:TraveLab:Petachia:he:Benisch:token:279.1	ולפני
urn:cts:TraveLab:Petachia:he:Benisch:token:279.2	אותה
urn:cts:TraveLab:Petachia:he:Benisch:token:279.3	עיר
urn:cts:TraveLab:Petachia:he:Benisch:token:279.4	קבר
urn:cts:TraveLab:Petachia:he:Benisch:token:279.5	,
urn:cts:TraveLab:Petachia:he:Benisch:token:279.6	ובית
urn:cts:TraveLab:Petachia:he:Benisch:token:279.7	יפה
urn:cts:TraveLab:Petachia:he:Benisch:token:279.8	בנוי
urn:cts:TraveLab:Petachia:he:Benisch:token:279.9	עליו
urn:cts:TraveLab:Petachia:he:Benisch:token:279.10	:
urn:cts:TraveLab:Petachia:he:Benisch:token:280.1	ואמרו
urn:cts:TraveLab:Petachia:he:Benisch:token:280.2	לו
urn:cts:TraveLab:Petachia:he:Benisch:token:280.3	.
urn:cts:TraveLab:Petachia:he:Benisch:token:281.1	כי
urn:cts:TraveLab:Petachia:he:Benisch:token:281.2	בא
urn:cts:TraveLab:Petachia:he:Benisch:token:281.3	בחלום
urn:cts:TraveLab:Petachia:he:Benisch:token:281.4	לאיש
urn:cts:TraveLab:Petachia:he:Benisch:token:281.5	עשיר
urn:cts:TraveLab:Petachia:he:Benisch:token:281.6	.
urn:cts:TraveLab:Petachia:he:Benisch:token:282.1	יהודי
urn:cts:TraveLab:Petachia:he:Benisch:token:282.2	אני
urn:cts:TraveLab:Petachia:he:Benisch:token:282.3	ששמו
urn:cts:TraveLab:Petachia:he:Benisch:token:282.4	ברוזק
urn:cts:TraveLab:Petachia:he:Benisch:token:282.5	משרי
urn:cts:TraveLab:Petachia:he:Benisch:token:282.6	יכניה
urn:cts:TraveLab:Petachia:he:Benisch:token:282.7	שהלכו
urn:cts:TraveLab:Petachia:he:Benisch:token:282.8	בגולה
urn:cts:TraveLab:Petachia:he:Benisch:token:282.9	.
urn:cts:TraveLab:Petachia:he:Benisch:token:283.1	ואני
urn:cts:TraveLab:Petachia:he:Benisch:token:283.2	צדיק
urn:cts:TraveLab:Petachia:he:Benisch:token:283.3	.
urn:cts:TraveLab:Petachia:he:Benisch:token:284.1	ואין
urn:cts:TraveLab:Petachia:he:Benisch:token:284.2	לך
urn:cts:TraveLab:Petachia:he:Benisch:token:284.3	בנים
urn:cts:TraveLab:Petachia:he:Benisch:token:284.4	.
urn:cts:TraveLab:Petachia:he:Benisch:token:285.1	ואם
urn:cts:TraveLab:Petachia:he:Benisch:token:285.2	תבנה
urn:cts:TraveLab:Petachia:he:Benisch:token:285.3	על
urn:cts:TraveLab:Petachia:he:Benisch:token:285.4	קברי
urn:cts:TraveLab:Petachia:he:Benisch:token:285.5	בית
urn:cts:TraveLab:Petachia:he:Benisch:token:285.6	יפה
urn:cts:TraveLab:Petachia:he:Benisch:token:285.7	יהיו
urn:cts:TraveLab:Petachia:he:Benisch:token:285.8	לו
urn:cts:TraveLab:Petachia:he:Benisch:token:285.9	בנים
urn:cts:TraveLab:Petachia:he:Benisch:token:285.10	:
urn:cts:TraveLab:Petachia:he:Benisch:token:286.1	ובנה
urn:cts:TraveLab:Petachia:he:Benisch:token:286.2	עליו
urn:cts:TraveLab:Petachia:he:Benisch:token:286.3	בית
urn:cts:TraveLab:Petachia:he:Benisch:token:286.4	.
urn:cts:TraveLab:Petachia:he:Benisch:token:287.1	והיו
urn:cts:TraveLab:Petachia:he:Benisch:token:287.2	לו
urn:cts:TraveLab:Petachia:he:Benisch:token:287.3	בנים
urn:cts:TraveLab:Petachia:he:Benisch:token:287.4	:
urn:cts:TraveLab:Petachia:he:Benisch:token:288.1	ועשו
urn:cts:TraveLab:Petachia:he:Benisch:token:288.2	שאלת
urn:cts:TraveLab:Petachia:he:Benisch:token:288.3	חלום
